classification_entry_id;position;average_speed;total_laps;points;status;rider_id;rider.riders_api_uuid;team_id;constructor_id;session_id;time_in_sec
9ad41044-a53b-4a7b-ac38-ca63a6912efc;20.0;167.8;11;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;944c92f3-470e-44c4-a36b-a60a83799827;1269.41
b2e46f30-64dd-49a4-ad96-0c840c839d00;;166.6;8;0;OUTSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;944c92f3-470e-44c4-a36b-a60a83799827;929.987
11dd56bd-7b4a-409d-9909-21b60c991c0f;1.0;171.1;22;25;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2489.186
83bed926-c256-4fac-9d7f-d2459ca7d381;2.0;170.8;22;20;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2493.721
d07cb7d2-236b-42fe-803e-f09a3944e5b3;3.0;170.7;22;16;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2495.681
70aab171-e042-4520-95e4-558422d300c2;4.0;170.7;22;13;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;b7bf862b-3abc-446f-a192-4dc535652f19;2495.854
d599161b-61b4-4680-af21-67c1876b2745;5.0;170.6;22;11;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2496.67
417c22b3-5ecd-42a6-bef8-a197aa802ce2;6.0;170.5;22;10;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2498.95
32e1b0e9-07a6-4fc9-8083-0940277f17c8;7.0;170.2;22;9;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;b7bf862b-3abc-446f-a192-4dc535652f19;2502.081
77247d0f-9231-4577-98b0-ed7deb4ae33a;8.0;170.2;22;8;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;b7bf862b-3abc-446f-a192-4dc535652f19;2503.405
3c47b68e-f6d7-4b51-8a5c-890072d2c218;9.0;170.1;22;7;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;b7bf862b-3abc-446f-a192-4dc535652f19;2503.554
750ab286-a2c3-4d3c-aa5f-b11cff5c4469;10.0;170.1;22;6;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;b7bf862b-3abc-446f-a192-4dc535652f19;2504.323
d252121d-db19-4ebe-8461-0619e3cd10bf;11.0;169.9;22;5;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;b7bf862b-3abc-446f-a192-4dc535652f19;2506.645
e6a561e2-f71e-4ccc-9ac9-be922e34da35;12.0;169.9;22;4;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;b7bf862b-3abc-446f-a192-4dc535652f19;2506.749
00b2f32e-73d2-4eee-bb79-b4b7c09afef7;13.0;169.9;22;3;INSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;b7bf862b-3abc-446f-a192-4dc535652f19;2506.818
c3056f09-859f-45aa-beeb-5b5995e71650;14.0;171.0;22;2;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;b7bf862b-3abc-446f-a192-4dc535652f19;2506.986
1f62487e-91f9-4bf6-b482-fb57634e7e0e;15.0;169.8;22;1;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;b7bf862b-3abc-446f-a192-4dc535652f19;2507.944
45d34b2d-0c26-4eb9-b531-a5fa0cc6ae6d;16.0;169.3;22;0;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;b7bf862b-3abc-446f-a192-4dc535652f19;2515.526
3b532bcd-cad3-4630-9c3b-b11835e816e0;17.0;169.3;22;0;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;b7bf862b-3abc-446f-a192-4dc535652f19;2516.111
4a8c9a59-0e86-4e8e-9108-f9c3d6271afc;18.0;168.5;22;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;b7bf862b-3abc-446f-a192-4dc535652f19;2527.372
74f7e8e7-1b10-4d3f-ab32-0e4125a6dd9f;;169.1;13;0;OUTSTND;1113c9b8-c231-4ba7-a352-4c11c92ab9df;eb7f90b1-9373-4089-b2f5-adbc234a3526;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;b7bf862b-3abc-446f-a192-4dc535652f19;1488.271
c24686b3-522e-4857-b86c-b6e4e74c5a3f;;169.3;13;0;OUTSTND;5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b;5b9af34e-da94-4ca2-9c4c-6be0fc8b1bbc;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;b7bf862b-3abc-446f-a192-4dc535652f19;1486.391
d8e2e5f8-f7ad-47f4-85c4-4d532eaa864f;;167.3;12;0;OUTSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;b7bf862b-3abc-446f-a192-4dc535652f19;1388.743
42ab87ab-b761-41ae-ace2-eda96583de40;;160.9;9;0;OUTSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;b7bf862b-3abc-446f-a192-4dc535652f19;1082.96
2e0881dc-8cda-45ea-91df-54f368163bd5;1.0;177.9;10;12;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1193.657
2fb02cd4-fb1c-4ecb-8cfa-05a2a4b1b1af;2.0;177.4;10;9;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1197.168
d6c2126a-cf19-4ee2-ba84-d55c9241a91b;3.0;177.1;10;7;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1198.729
ffead8e5-4397-4efc-83c4-d4753c930d29;4.0;177.1;10;6;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;da0eedad-b35f-4e27-82aa-41d437e2a939;1199.315
790da861-56a2-4a10-906f-6a0cfdc243eb;5.0;176.9;10;5;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;da0eedad-b35f-4e27-82aa-41d437e2a939;1200.364
846f831e-acc6-4a8f-9eee-8ece8aaf51a6;6.0;176.8;10;4;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1200.714
4adc42e3-81e0-4125-8260-da332baf7da0;7.0;176.8;10;3;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;da0eedad-b35f-4e27-82aa-41d437e2a939;1200.888
cedb7e4f-7428-4f55-ae78-17a4fa9d5d23;8.0;176.5;10;2;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;da0eedad-b35f-4e27-82aa-41d437e2a939;1202.843
96b09297-0233-4c4f-ba07-ebe73b9139e1;9.0;176.4;10;1;INSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;da0eedad-b35f-4e27-82aa-41d437e2a939;1203.58
a586bf85-c845-4296-b800-e84bece1a037;10.0;176.4;10;0;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;da0eedad-b35f-4e27-82aa-41d437e2a939;1203.863
ed8aa87a-3a51-4cab-9161-4530d7bbb513;11.0;176.3;10;0;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1204.555
8783484c-0be9-4925-96da-40667f0e1f52;12.0;176.2;10;0;INSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;da0eedad-b35f-4e27-82aa-41d437e2a939;1205.062
d31ed7fe-0aeb-4b90-aa80-be3b314ddec2;13.0;176.1;10;0;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;da0eedad-b35f-4e27-82aa-41d437e2a939;1205.59
dfe89bca-2781-4b10-bb6b-81fed705ed80;14.0;175.6;10;0;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;da0eedad-b35f-4e27-82aa-41d437e2a939;1209.033
0eb9de8d-b426-4854-9825-e9d0dbec433c;15.0;175.2;10;0;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;da0eedad-b35f-4e27-82aa-41d437e2a939;1211.792
a24df85f-958f-436e-afe4-c57ff19f660c;16.0;175.1;10;0;INSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;da0eedad-b35f-4e27-82aa-41d437e2a939;1212.87
40674ee6-5d5c-4617-821d-a17c1557d638;17.0;174.9;10;0;INSTND;4cff2dfb-2feb-4264-9a17-8a67189c204c;a2f51450-cb43-4d32-8eef-bda9ebb435ed;01f53195-1028-4e06-8f61-4dc1f4df54c2;3a036648-7b14-4257-8c62-245e47e4d42b;da0eedad-b35f-4e27-82aa-41d437e2a939;1214.125
0ffd6562-a0f6-4a37-947f-ac711b376be9;18.0;174.8;10;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;da0eedad-b35f-4e27-82aa-41d437e2a939;1214.625
3b52f5b5-6def-4571-9545-4089def4f26f;19.0;174.3;10;0;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;da0eedad-b35f-4e27-82aa-41d437e2a939;1218.386
be7a1dd3-424f-4f2c-b392-3e11d59c6f1b;20.0;174.0;10;0;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;da0eedad-b35f-4e27-82aa-41d437e2a939;1220.576
849bc5b8-e794-4ef3-b7b7-7bdb60ab8135;21.0;173.2;10;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;da0eedad-b35f-4e27-82aa-41d437e2a939;1226.189
a6c5a60b-6c2d-4bde-91d4-fffa43db6ee3;;170.5;1;0;OUTSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;da0eedad-b35f-4e27-82aa-41d437e2a939;124.513
63110950-a70f-46df-ac98-68005d8f2381;1.0;162.0;25;25;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;2456.374
9acafd01-3745-492f-9c14-d3bb87de543b;2.0;161.9;25;20;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;99bc8d22-7f10-4790-ad76-887781411583;2457.935
cd2e7da8-3cef-4c95-9a60-ebb1435a0daa;3.0;161.9;25;16;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;2458.591
65364367-07f8-47e6-af6c-e54e49951b73;4.0;161.8;25;13;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;99bc8d22-7f10-4790-ad76-887781411583;2460.052
ee5e7e9b-9705-4bb9-8db9-7637052d2b8e;5.0;161.5;25;11;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;2463.641
bbb5d758-c46d-4678-9b56-385690ac8c7a;6.0;161.4;25;10;INSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;99bc8d22-7f10-4790-ad76-887781411583;2464.903
99c3f17a-dd25-405a-a56e-d6079931dd45;7.0;161.4;25;9;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;99bc8d22-7f10-4790-ad76-887781411583;2466.138
e066edb2-51da-4015-8925-e83f01a92196;8.0;161.3;25;8;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;99bc8d22-7f10-4790-ad76-887781411583;2467.297
0550c5ac-f648-4add-8b3b-f58800fcf52b;9.0;161.0;25;7;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;99bc8d22-7f10-4790-ad76-887781411583;2472.253
c1d35673-d64f-40c3-8fe0-3ddf56d54471;10.0;160.9;25;6;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;99bc8d22-7f10-4790-ad76-887781411583;2473.613
4997c150-b04d-44f4-9b51-4d9d7210d380;11.0;160.8;25;5;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;99bc8d22-7f10-4790-ad76-887781411583;2474.158
f7918aca-eeeb-48d6-a953-c9570f4bc586;12.0;160.6;25;4;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;2477.264
e8f5875a-adab-40ec-a447-3215cf704a1b;13.0;160.6;25;3;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;99bc8d22-7f10-4790-ad76-887781411583;2477.494
1e5d239c-acdd-460b-9734-7c15ea8c3764;14.0;160.4;25;2;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;99bc8d22-7f10-4790-ad76-887781411583;2480.884
1f2a0979-3ab7-4849-8fa2-ab19c6860039;15.0;160.3;25;1;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;99bc8d22-7f10-4790-ad76-887781411583;2482.1
57d4dabe-f563-49c4-b36d-500154847f5b;16.0;160.0;25;0;INSTND;1113c9b8-c231-4ba7-a352-4c11c92ab9df;eb7f90b1-9373-4089-b2f5-adbc234a3526;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;99bc8d22-7f10-4790-ad76-887781411583;2487.803
54d28233-dbc6-4932-87b9-735ede60c3bf;17.0;160.5;25;0;INSTND;4cff2dfb-2feb-4264-9a17-8a67189c204c;a2f51450-cb43-4d32-8eef-bda9ebb435ed;01f53195-1028-4e06-8f61-4dc1f4df54c2;3a036648-7b14-4257-8c62-245e47e4d42b;99bc8d22-7f10-4790-ad76-887781411583;2496.052
2bfd2feb-d6e6-4435-92b8-b574f2941193;18.0;158.8;25;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;99bc8d22-7f10-4790-ad76-887781411583;2505.677
f4c6a7df-8663-483f-bd5f-922f71adfb07;;159.2;18;0;OUTSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;1799.747
96553071-42af-4976-b528-7505aaba8580;;161.2;15;0;OUTSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;99bc8d22-7f10-4790-ad76-887781411583;1481.199
8505fb65-9233-4fd2-a221-0dc516bfbe21;;161.2;14;0;OUTSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;99bc8d22-7f10-4790-ad76-887781411583;1382.78
0b036b82-af5a-4009-8b41-a292e47f072a;;160.7;13;0;OUTSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;99bc8d22-7f10-4790-ad76-887781411583;1287.879
6eebf47b-8182-442c-93b6-d95e238f91eb;;158.2;11;0;OUTSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;99bc8d22-7f10-4790-ad76-887781411583;1106.896
